,tamcel,twin,tstep,nodos,edges,Gr.promedio,Clustering,PathLength,Entropia,Alpha,Sigma,energia
6679,120,48,24.0,17,87,10.2352941176,0.691231807408,1.43382352941,0.762900409218,8.98842844015,2.82433596053,2.36540433844e+16
6680,140,48,24.0,15,72,9.6,0.770656750657,1.41904761905,0.824607194826,35.9403949886,15.625819671,2.36540433844e+16
6681,160,48,24.0,13,64,9.84615384615,0.800477300477,1.32051282051,0.731811459866,6.60261900181,1.68925318839,2.36540433844e+16
6682,180,48,24.0,12,56,9.33333333333,0.879274891775,1.27272727273,0.77721492197,6.78721808383,1.92907269461,2.36540433844e+16
6683,200,48,24.0,10,48,9.6,0.922619047619,1.13333333333,0.582486760359,9.04458970325,2.68152990108,2.36540433844e+16
6684,250,48,24.0,8,33,8.25,0.919047619048,1.07142857143,0.500698736446,15.8578272775,5.615730857,2.36540433844e+16
6685,300,48,24.0,7,26,7.42857142857,0.952380952381,1.04761904762,0.444429988427,3.60563002372,0.984835578774,2.36540433844e+16
6686,350,48,24.0,6,20,6.66666666667,1.0,1.0,0.279949419226,4.56641609439,1.45598327362,2.36540433844e+16
6687,400,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,2.36540433844e+16
6688,450,48,24.0,5,13,5.2,0.9,1.1,0.685475297227,2.93030281459,0.863257662116,2.36540433844e+16
6689,500,48,24.0,4,10,5.0,1.0,1.0,-0.0,,,2.36540433844e+16
6690,1,48,24.0,331,481,2.90634441088,0.014117109812,5.46223564955,0.165951359296,6.99061556258,2.11800244389,2.42662668704e+16
6691,2,48,24.0,267,473,3.54307116105,0.0474230177304,4.15688096646,0.232986546194,4.26303226983,0.486424131208,2.42662668704e+16
6692,3,48,24.0,234,460,3.93162393162,0.0851899115718,3.70566010051,0.273407904459,3.38233538099,0.372058278529,2.42662668704e+16
6693,4,48,24.0,200,455,4.55,0.0873326009989,3.33326633166,0.328065489466,3.35736112942,0.340255770662,2.42662668704e+16
6694,5,48,24.0,184,441,4.79347826087,0.112556900689,3.227191732,0.350519635519,3.13904305199,0.312011496593,2.42662668704e+16
6695,6,48,24.0,164,429,5.23170731707,0.132063812128,2.97239263804,0.396961736646,3.29554104129,0.321440040218,2.42662668704e+16
6696,7,48,24.0,151,417,5.52317880795,0.141899681757,2.91240618102,0.410018778904,3.57441273837,0.643603184591,2.42662668704e+16
6697,8,48,24.0,134,410,6.11940298507,0.162353584773,2.71069464707,0.44996307441,3.55718979335,0.459284845174,2.42662668704e+16
6698,9,48,24.0,135,401,5.94074074074,0.190223464077,2.70049751244,0.445443465861,3.63013213731,0.560746055784,2.42662668704e+16
6699,10,48,24.0,125,385,6.16,0.218344231847,2.64309677419,0.457140978694,3.98387871428,0.703306957701,2.42662668704e+16
6700,20,48,24.0,78,305,7.82051282051,0.413423997464,2.1958041958,0.598720399803,2.71162911023,0.274080009421,2.42662668704e+16
6701,30,48,24.0,57,242,8.49122807018,0.45051961835,2.01378446115,0.659297567599,4.61409702514,1.20469900838,2.42662668704e+16
6702,40,48,24.0,43,205,9.53488372093,0.470977666582,1.88482834994,0.731251147105,5.19580805592,1.48344216445,2.42662668704e+16
6703,50,48,24.0,36,191,10.6111111111,0.57187801352,1.76825396825,0.763351439002,6.17607219275,1.8300178737,2.42662668704e+16
6704,60,48,24.0,32,161,10.0625,0.621937352547,1.74193548387,0.797873011779,3.22567833931,0.539806287155,2.42662668704e+16
6705,70,48,24.0,26,138,10.6153846154,0.63113069549,1.62769230769,0.783514889444,8.09730382799,3.17401076327,2.42662668704e+16
6706,80,48,24.0,24,119,9.91666666667,0.655845937831,1.65217391304,0.783117659219,3.88299934444,0.770513985227,2.42662668704e+16
6707,90,48,24.0,22,116,10.5454545455,0.723654634839,1.54978354978,0.834077413396,11.0631687525,4.50038587993,2.42662668704e+16
6708,100,48,24.0,19,101,10.6315789474,0.74513031688,1.45614035088,0.832474081863,10.3537993148,4.18314622317,2.42662668704e+16
6709,120,48,24.0,16,79,9.875,0.682801226551,1.40833333333,0.819787361006,7.82764171045,2.41393587649,2.42662668704e+16
6710,140,48,24.0,14,70,10.0,0.871716378859,1.31868131868,0.859899378758,35.9403949886,15.625819671,2.42662668704e+16
6711,160,48,24.0,13,62,9.53846153846,0.838683538684,1.30769230769,0.697273163299,26.9486367785,12.9743183893,2.42662668704e+16
6712,180,48,24.0,12,54,9.0,0.919276094276,1.28787878788,0.680859979864,30.9304264848,13.3852936431,2.42662668704e+16
6713,200,48,24.0,10,42,8.4,0.824603174603,1.22222222222,0.645579735716,42.968234749,20.9841173745,2.42662668704e+16
6714,250,48,24.0,8,31,7.75,0.940476190476,1.07142857143,0.623362577439,3.39524968171,0.846848646288,2.42662668704e+16
6715,300,48,24.0,7,21,6.0,0.809523809524,1.2380952381,0.643915638519,38.4443784471,16.7456351166,2.42662668704e+16
6716,350,48,24.0,6,19,6.33333333333,0.933333333333,1.06666666667,0.539047341795,3.26935053084,0.92645847468,2.42662668704e+16
6717,400,48,24.0,5,14,5.6,1.0,1.0,0.360964047444,4.08287932797,1.37870554875,2.42662668704e+16
6718,450,48,24.0,5,11,4.4,0.7,1.3,0.685475297227,22.939259791,10.9696298955,2.42662668704e+16
6719,500,48,24.0,4,9,4.5,1.0,1.0,0.511859507143,3.61015358529,1.30507679265,2.42662668704e+16
6720,1,48,24.0,258,359,2.78294573643,0.00977177996762,5.2482429946,0.148871749264,7.67282278243,2.72416849349,3.98775323074e+15
6721,2,48,24.0,223,355,3.18385650224,0.0511210817039,4.37591403062,0.184409163289,4.33671412385,1.05516165322,3.98775323074e+15
6722,3,48,24.0,197,344,3.4923857868,0.0655169926157,3.87273386512,0.221855310217,2.29899598846,0.283464164026,3.98775323074e+15
6723,4,48,24.0,182,339,3.72527472527,0.126432674716,3.65660858479,0.236587342285,6.72038632063,2.33533793619,3.98775323074e+15
6724,5,48,24.0,165,328,3.97575757576,0.157816193437,3.38418329638,0.274539248361,3.76396972609,0.351024506238,3.98775323074e+15
6725,6,48,24.0,154,321,4.16883116883,0.156421777162,3.1871657754,0.302369123462,3.46169908897,0.320485923555,3.98775323074e+15
6726,7,48,24.0,144,316,4.38888888889,0.143520756798,3.06653069153,0.320760357736,3.49749030456,0.317181585861,3.98775323074e+15
6727,8,48,24.0,133,306,4.6015037594,0.221066040451,2.89667350194,0.344872094448,3.90513695444,0.352299603531,3.98775323074e+15
6728,9,48,24.0,125,303,4.848,0.250007059909,2.81612903226,0.375237974992,3.29549295339,0.419097757056,3.98775323074e+15
6729,10,48,24.0,125,296,4.736,0.268008070802,2.81019354839,0.371408470275,3.82098821765,0.498684974586,3.98775323074e+15
6730,20,48,24.0,79,240,6.07594936709,0.316192785873,2.31028886725,0.54612292187,3.59295850857,0.611166181581,3.98775323074e+15
6731,30,48,24.0,57,202,7.08771929825,0.457820540576,2.06766917293,0.601582589352,3.7489076706,0.793541291798,3.98775323074e+15
6732,40,48,24.0,46,182,7.91304347826,0.469399739594,1.97101449275,0.661249390328,3.98234199643,0.650800378424,3.98775323074e+15
6733,50,48,24.0,37,169,9.13513513514,0.534390927422,1.82582582583,0.728045644627,3.18464797596,0.455530592629,3.98775323074e+15
6734,60,48,24.0,31,145,9.35483870968,0.552999986871,1.75698924731,0.781160866012,3.80522036476,0.627266342748,3.98775323074e+15
6735,70,48,24.0,28,127,9.07142857143,0.570506636221,1.71428571429,0.798736602697,6.2757088169,1.99403050273,3.98775323074e+15
6736,80,48,24.0,25,117,9.36,0.523106449106,1.71333333333,0.800284641398,7.88754046087,2.81182661865,3.98775323074e+15
6737,90,48,24.0,22,108,9.81818181818,0.584226804562,1.60606060606,0.862586773521,6.08493317047,1.69497772349,3.98775323074e+15
6738,100,48,24.0,20,104,10.4,0.690973356709,1.54210526316,0.778896287446,5.56263145012,1.37568514334,3.98775323074e+15
6739,120,48,24.0,17,85,10.0,0.763144045497,1.47058823529,0.823192548484,6.15146774261,1.55322596562,3.98775323074e+15
6740,140,48,24.0,15,66,8.8,0.761680541681,1.49523809524,0.824607194826,13.2844130247,4.34319587635,3.98775323074e+15
6741,160,48,24.0,13,63,9.69230769231,0.813958263958,1.33333333333,0.715613725752,33.4357959732,14.5057289401,3.98775323074e+15
6742,180,48,24.0,11,51,9.27272727273,0.87113997114,1.21818181818,0.781144728038,46.9709998668,22.9854999334,3.98775323074e+15
6743,200,48,24.0,10,44,8.8,0.86246031746,1.22222222222,0.684858661788,42.968234749,20.9841173745,3.98775323074e+15
6744,250,48,24.0,8,31,7.75,0.883928571429,1.10714285714,0.645190285784,17.9803740314,6.93220866976,3.98775323074e+15
6745,300,48,24.0,7,25,7.14285714286,0.914285714286,1.14285714286,0.560478395846,15.9777513788,6.1146413954,3.98775323074e+15
6746,350,48,24.0,6,21,7.0,1.0,1.0,-0.0,,,3.98775323074e+15
6747,400,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,3.98775323074e+15
6748,450,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,3.98775323074e+15
6749,500,48,24.0,4,10,5.0,1.0,1.0,-0.0,,,3.98775323074e+15
6750,1,48,24.0,257,349,2.71595330739,0.0194812213295,5.56395914397,0.141949304808,4.88076860209,1.12028139854,4.45877462536e+15
6751,2,48,24.0,223,347,3.11210762332,0.0556597387273,4.36225912011,0.191742343022,2.97602653346,0.453331577322,4.45877462536e+15
6752,3,48,24.0,199,339,3.40703517588,0.0738984005537,3.82340997919,0.221040200561,3.95887940827,0.391913151691,4.45877462536e+15
6753,4,48,24.0,182,333,3.65934065934,0.126265565936,3.52990103819,0.236072905214,3.97832329385,0.381335221976,4.45877462536e+15
6754,5,48,24.0,167,326,3.90419161677,0.170391746659,3.39715749224,0.268414362223,3.53388617291,0.335621422514,4.45877462536e+15
6755,6,48,24.0,164,319,3.89024390244,0.147985789477,3.30966631752,0.273090889152,3.71965707435,0.357108469034,4.45877462536e+15
6756,7,48,24.0,147,315,4.28571428571,0.142763391258,3.07296617277,0.311430340717,3.74885114115,0.343606392644,4.45877462536e+15
6757,8,48,24.0,137,310,4.52554744526,0.217004581061,2.93065693431,0.328647157002,3.59981877522,0.327546377765,4.45877462536e+15
6758,9,48,24.0,133,302,4.54135338346,0.24877897383,2.98655730235,0.346851209848,3.53282565704,0.454908917113,4.45877462536e+15
6759,10,48,24.0,127,297,4.67716535433,0.26140312556,2.85189351331,0.363157439897,2.85561927579,0.450053780884,4.45877462536e+15
6760,20,48,24.0,84,245,5.83333333333,0.298268616516,2.37263339071,0.502453918255,3.75732354526,0.616556288315,4.45877462536e+15
6761,30,48,24.0,59,216,7.32203389831,0.454576682398,2.03039158387,0.599178220264,3.67444857181,0.524502517529,4.45877462536e+15
6762,40,48,24.0,46,195,8.47826086957,0.432550715127,1.90531400966,0.649451479863,3.56038715613,0.502133233518,4.45877462536e+15
6763,50,48,24.0,38,175,9.21052631579,0.51691346873,1.80512091038,0.680192315409,3.50111575655,0.490509155707,4.45877462536e+15
6764,60,48,24.0,32,160,10.0,0.556175061596,1.70362903226,0.767250278872,3.81886857577,0.68367605192,4.45877462536e+15
6765,70,48,24.0,28,140,10.0,0.523525288903,1.66666666667,0.771624345851,5.03041576675,1.16348081394,4.45877462536e+15
6766,80,48,24.0,25,129,10.32,0.605582412756,1.63333333333,0.744534047803,4.39010011668,0.822220050735,4.45877462536e+15
6767,90,48,24.0,22,110,10.0,0.574900352173,1.58008658009,0.764173462599,7.00605980407,2.68599159977,4.45877462536e+15
6768,100,48,24.0,20,104,10.4,0.691008786535,1.52105263158,0.698212790016,4.75161583981,1.1311547362,4.45877462536e+15
6769,120,48,24.0,17,91,10.7058823529,0.804473304473,1.41176470588,0.792312173924,5.46714614833,1.28955401562,4.45877462536e+15
6770,140,48,24.0,14,71,10.1428571429,0.733464947751,1.34065934066,0.797259863592,10.6506500646,3.64760286586,4.45877462536e+15
6771,160,48,24.0,13,67,10.3076923077,0.801043401043,1.29487179487,0.774725759197,14.7400645378,4.85784640429,4.45877462536e+15
6772,180,48,24.0,11,52,9.45454545455,0.8886002886,1.21818181818,0.747070527145,13.6066279125,4.76485747538,4.45877462536e+15
6773,200,48,24.0,10,44,8.8,0.862936507937,1.24444444444,0.732486760359,14.8148286183,5.22151441843,4.45877462536e+15
6774,250,48,24.0,8,33,8.25,0.919047619048,1.07142857143,0.500698736446,15.8578272775,5.615730857,4.45877462536e+15
6775,300,48,24.0,7,25,7.14285714286,0.914285714286,1.14285714286,0.560478395846,15.9777513788,6.1146413954,4.45877462536e+15
6776,350,48,24.0,6,21,7.0,1.0,1.0,-0.0,,,4.45877462536e+15
6777,400,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,4.45877462536e+15
6778,450,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,4.45877462536e+15
6779,500,48,24.0,4,10,5.0,1.0,1.0,-0.0,,,4.45877462536e+15
6780,1,48,24.0,261,355,2.72030651341,0.0197245158368,5.5496610669,0.137233560635,6.63699325943,1.50654981917,6.71874835245e+15
6781,2,48,24.0,230,348,3.02608695652,0.0613613044418,4.64074425669,0.178856859966,3.71869613349,0.388385161927,6.71874835245e+15
6782,3,48,24.0,205,340,3.31707317073,0.0670615094189,4.03711142994,0.209251771104,3.79131426154,0.379849758473,6.71874835245e+15
6783,4,48,24.0,186,333,3.58064516129,0.0874790014501,3.79523394362,0.244475547047,3.6261827039,0.347846396687,6.71874835245e+15
6784,5,48,24.0,178,327,3.67415730337,0.101433801938,3.63219704183,0.24980472603,3.7063543468,0.355361735332,6.71874835245e+15
6785,6,48,24.0,166,318,3.8313253012,0.0988502597304,3.39554581964,0.271658428433,3.51424014727,0.493083060491,6.71874835245e+15
6786,7,48,24.0,154,313,4.06493506494,0.128923666053,3.28257363551,0.296226873796,4.02609630128,0.37534105157,6.71874835245e+15
6787,8,48,24.0,140,304,4.34285714286,0.146918887498,3.12055498458,0.330439121963,3.43421657765,0.452022670583,6.71874835245e+15
6788,9,48,24.0,138,297,4.30434782609,0.163379959164,3.04294932826,0.334982565705,3.75232037396,0.49433133204,6.71874835245e+15
6789,10,48,24.0,125,290,4.64,0.169556912208,2.96064516129,0.37008610479,3.92328582561,0.516768807659,6.71874835245e+15
6790,20,48,24.0,76,243,6.39473684211,0.262332461589,2.33859649123,0.537551427641,3.60429084789,0.59746529608,6.71874835245e+15
6791,30,48,24.0,57,218,7.64912280702,0.373281408288,2.08333333333,0.604234521559,4.26941203376,1.03387886362,6.71874835245e+15
6792,40,48,24.0,43,194,9.02325581395,0.415966382958,1.90254706534,0.696429712089,3.67713575147,0.558221392568,6.71874835245e+15
6793,50,48,24.0,35,171,9.77142857143,0.510572056221,1.76302521008,0.676202847619,5.27950259409,1.14374517806,6.71874835245e+15
6794,60,48,24.0,29,158,10.8965517241,0.521716613695,1.67487684729,0.73064696234,5.04040565565,1.16636464646,6.71874835245e+15
6795,70,48,24.0,25,141,11.28,0.542259198318,1.58333333333,0.766259198186,4.66656590058,0.916641475145,6.71874835245e+15
6796,80,48,24.0,22,127,11.5454545455,0.590815245361,1.51082251082,0.734630629909,7.10804114255,1.76323959894,6.71874835245e+15
6797,90,48,24.0,19,112,11.7894736842,0.653313490775,1.43859649123,0.788174723922,8.16515243614,2.53326393791,6.71874835245e+15
6798,100,48,24.0,18,100,11.1111111111,0.643566618567,1.44444444444,0.799110051107,8.48678690361,2.49559563454,6.71874835245e+15
6799,120,48,24.0,15,88,11.7333333333,0.783328153328,1.27619047619,0.789587256822,5.18278339631,1.16009538535,6.71874835245e+15
6800,140,48,24.0,13,72,11.0769230769,0.827722277722,1.24358974359,0.715613725752,23.2762442237,8.41962890863,6.71874835245e+15
6801,160,48,24.0,12,61,10.1666666667,0.779124579125,1.22727272727,0.747221736309,21.5232346701,7.75705357654,6.71874835245e+15
6802,180,48,24.0,10,48,9.6,0.896031746032,1.15555555556,0.543207834288,10.9114216522,3.30380721739,6.71874835245e+15
6803,200,48,24.0,9,41,9.11111111111,0.936507936508,1.11111111111,0.464049074555,19.9824431621,6.71130714169,6.71874835245e+15
6804,250,48,24.0,8,33,8.25,0.911904761905,1.10714285714,0.534310780662,7.28772389522,2.22304610227,6.71874835245e+15
6805,300,48,24.0,6,21,7.0,1.0,1.0,-0.0,,,6.71874835245e+15
6806,350,48,24.0,6,20,6.66666666667,0.933333333333,1.06666666667,0.395488489104,10.7307387919,3.97255747676,6.71874835245e+15
6807,400,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,6.71874835245e+15
6808,450,48,24.0,4,10,5.0,1.0,1.0,-0.0,,,6.71874835245e+15
6809,500,48,24.0,4,10,5.0,1.0,1.0,-0.0,,,6.71874835245e+15
6810,1,48,24.0,267,351,2.62921348315,0.00807047105791,6.60817774774,0.133871383926,5.32368886294,0.624070732228,6.45741348248e+15
6811,2,48,24.0,225,349,3.10222222222,0.0379910204538,4.79317460317,0.188852988198,4.73711081624,0.474613548276,6.45741348248e+15
6812,3,48,24.0,207,340,3.28502415459,0.068469613343,4.4176164345,0.21229178807,4.71754712636,0.468366913501,6.45741348248e+15
6813,4,48,24.0,191,334,3.49738219895,0.0678134354863,3.97872692202,0.23865861121,3.03412887512,0.50853221878,6.45741348248e+15
6814,5,48,24.0,171,325,3.80116959064,0.0871429333225,3.54619883041,0.284783749694,3.83232390403,0.5171092308,6.45741348248e+15
6815,6,48,24.0,162,314,3.87654320988,0.0951933302705,3.46231117246,0.302398017613,3.58224361792,0.496953015974,6.45741348248e+15
6816,7,48,24.0,150,317,4.22666666667,0.111886309204,3.28554809843,0.320141635928,4.12315266145,0.513443134743,6.45741348248e+15
6817,8,48,24.0,143,313,4.37762237762,0.148918797222,3.13710233429,0.332839844998,3.9277931188,0.509663363245,6.45741348248e+15
6818,9,48,24.0,134,302,4.50746268657,0.154295986916,3.08944001796,0.367403316019,3.67497973018,0.465654201159,6.45741348248e+15
6819,10,48,24.0,125,293,4.688,0.154689182961,2.97987096774,0.387036295248,3.58418034407,0.449848056862,6.45741348248e+15
6820,20,48,24.0,83,253,6.09638554217,0.311178639519,2.49808992066,0.51112748161,3.99116506187,0.686220327797,6.45741348248e+15
6821,30,48,24.0,60,224,7.46666666667,0.306843608817,2.24519774011,0.611202399429,3.41490498528,0.448436597907,6.45741348248e+15
6822,40,48,24.0,48,203,8.45833333333,0.402429957652,2.06737588652,0.657613672873,5.67511124205,1.55837041402,6.45741348248e+15
6823,50,48,24.0,39,178,9.12820512821,0.420811622801,1.90013495277,0.703533995474,4.73219924978,0.963649702607,6.45741348248e+15
6824,60,48,24.0,33,167,10.1212121212,0.496778961779,1.79924242424,0.747549033091,7.83216416098,2.58231532662,6.45741348248e+15
6825,70,48,24.0,28,143,10.2142857143,0.502616034759,1.73544973545,0.787396579227,11.1422149544,3.58581448525,6.45741348248e+15
6826,80,48,24.0,25,133,10.64,0.607008991009,1.62666666667,0.782836298039,6.68307703224,2.14800121556,6.45741348248e+15
6827,90,48,24.0,22,118,10.7272727273,0.59946750485,1.55844155844,0.834077413396,6.004520539,1.58256835003,6.45741348248e+15
6828,100,48,24.0,20,109,10.9,0.641578650108,1.5,0.83486343245,5.25051053458,1.28157714642,6.45741348248e+15
6829,120,48,24.0,17,92,10.8235294118,0.712527994881,1.43382352941,0.812091261688,5.50883413952,1.30158830209,6.45741348248e+15
6830,140,48,24.0,15,78,10.4,0.758261738262,1.39047619048,0.789587256822,24.01932351,10.2945544329,6.45741348248e+15
6831,160,48,24.0,13,62,9.53846153846,0.822666222666,1.35897435897,0.785244590299,15.2477357142,5.81661374831,6.45741348248e+15
6832,180,48,24.0,12,54,9.0,0.819113756614,1.34848484848,0.680859979864,3.21326102026,0.667323306121,6.45741348248e+15
6833,200,48,24.0,10,47,9.4,0.882619047619,1.15555555556,0.684858661788,6.49714208461,1.83238069487,6.45741348248e+15
6834,250,48,24.0,8,34,8.5,0.919047619048,1.07142857143,0.356207187108,17.9803740314,6.00346881235,6.45741348248e+15
6835,300,48,24.0,7,28,8.0,1.0,1.0,-0.0,,,6.45741348248e+15
6836,350,48,24.0,6,21,7.0,1.0,1.0,-0.0,,,6.45741348248e+15
6837,400,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,6.45741348248e+15
6838,450,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,6.45741348248e+15
6839,500,48,24.0,4,10,5.0,1.0,1.0,-0.0,,,6.45741348248e+15
6840,1,48,24.0,325,479,2.94769230769,0.0108233817465,5.67534662868,0.168543673001,6.22723762682,1.65299767717,1.10290561304e+16
6841,2,48,24.0,269,467,3.47211895911,0.0390041439957,4.36705875825,0.231488607831,5.28160085266,1.18750241656,1.10290561304e+16
6842,3,48,24.0,238,453,3.80672268908,0.0788554470285,3.86710633621,0.251169179598,3.47148784852,0.276320741743,1.10290561304e+16
6843,4,48,24.0,211,443,4.1990521327,0.135487171209,3.49844278944,0.281996812297,3.41386348124,0.264955938735,1.10290561304e+16
6844,5,48,24.0,190,425,4.47368421053,0.105175919301,3.28521303258,0.3104533081,3.63962815815,0.279800025165,1.10290561304e+16
6845,6,48,24.0,184,413,4.48913043478,0.150378852977,3.21798526966,0.314472141903,3.16562139246,0.346776955415,1.10290561304e+16
6846,7,48,24.0,165,406,4.92121212121,0.210107651472,3.05092387288,0.350763805512,3.3404302118,0.352833130026,1.10290561304e+16
6847,8,48,24.0,154,392,5.09090909091,0.23235716228,2.8978864273,0.367678234194,3.59005139259,0.381882243865,1.10290561304e+16
6848,9,48,24.0,143,376,5.25874125874,0.238241322661,2.82251551266,0.400899151035,3.38315194622,0.367728328771,1.10290561304e+16
6849,10,48,24.0,134,377,5.62686567164,0.237601191694,2.71911121086,0.425613536385,3.35521326753,0.461895323454,1.10290561304e+16
6850,20,48,24.0,86,307,7.13953488372,0.363854376113,2.3023255814,0.546587305177,3.61328829999,0.477118983723,1.10290561304e+16
6851,30,48,24.0,61,262,8.59016393443,0.408521351144,2.0825136612,0.627525588052,4.29758382486,0.703047233704,1.10290561304e+16
6852,40,48,24.0,48,230,9.58333333333,0.455888765796,1.99556737589,0.698857583673,4.03742049301,0.647580224983,1.10290561304e+16
6853,50,48,24.0,40,202,10.1,0.451464695435,1.82564102564,0.71656346829,6.21666854516,1.34693802654,1.10290561304e+16
6854,60,48,24.0,33,185,11.2121212121,0.546420919148,1.74431818182,0.762641305792,2.82887269967,0.358671445519,1.10290561304e+16
6855,70,48,24.0,29,161,11.1034482759,0.561869656327,1.6921182266,0.781899227367,7.33235658716,2.00246697718,1.10290561304e+16
6856,80,48,24.0,25,138,11.04,0.583072234955,1.62333333333,0.790293309712,5.24083318792,1.13341034455,1.10290561304e+16
6857,90,48,24.0,23,134,11.652173913,0.612061687957,1.55731225296,0.835331615441,7.75769596054,2.55416899248,1.10290561304e+16
6858,100,48,24.0,20,123,12.3,0.653029163819,1.43157894737,0.708273613436,16.0918395018,5.33577102617,1.10290561304e+16
6859,120,48,24.0,17,105,12.3529411765,0.816448910567,1.32352941176,0.733488644512,99.9696895457,40.4042065648,1.10290561304e+16
6860,140,48,24.0,15,79,10.5333333333,0.767551707552,1.37142857143,0.789587256822,6.79321074435,1.67235589136,1.10290561304e+16
6861,160,48,24.0,13,70,10.7692307692,0.842562992563,1.26923076923,0.656501692306,5.20949597844,1.21517681815,1.10290561304e+16
6862,180,48,24.0,12,58,9.66666666667,0.857714045214,1.27272727273,0.729037450917,50.973321946,24.986660973,1.10290561304e+16
6863,200,48,24.0,10,52,10.4,0.932142857143,1.06666666667,0.429336355537,19.8857056371,6.29523521235,1.10290561304e+16
6864,250,48,24.0,8,35,8.75,0.964285714286,1.03571428571,0.288983098676,12.3202493543,4.00231254156,1.10290561304e+16
6865,300,48,24.0,7,28,8.0,1.0,1.0,-0.0,,,1.10290561304e+16
6866,350,48,24.0,6,21,7.0,1.0,1.0,-0.0,,,1.10290561304e+16
6867,400,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,1.10290561304e+16
6868,450,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,1.10290561304e+16
6869,500,48,24.0,4,10,5.0,1.0,1.0,-0.0,,,1.10290561304e+16
6870,1,48,24.0,321,502,3.1277258567,0.028680484952,4.97799844237,0.185763132418,4.33174789322,0.694717459741,1.12824251672e+16
6871,2,48,24.0,266,489,3.67669172932,0.0654766029672,4.04454532558,0.237946201618,3.20630986466,0.336459100071,1.12824251672e+16
6872,3,48,24.0,228,470,4.12280701754,0.10722533001,3.6129144447,0.268794012049,3.0206487647,0.381866722742,1.12824251672e+16
6873,4,48,24.0,202,458,4.53465346535,0.15874410714,3.20801930939,0.291974495649,2.90998917672,0.427086563542,1.12824251672e+16
6874,5,48,24.0,182,436,4.79120879121,0.157621825097,3.12943962115,0.328173136064,2.3860517324,0.221945904987,1.12824251672e+16
6875,6,48,24.0,173,419,4.84393063584,0.180802917002,3.0338755209,0.335546500653,2.94328412689,0.51936452914,1.12824251672e+16
6876,7,48,24.0,160,404,5.05,0.246744905918,2.87672955975,0.351648408067,2.69816257877,0.295612161143,1.12824251672e+16
6877,8,48,24.0,147,391,5.31972789116,0.25014097786,2.72584102134,0.385500600076,2.89349327702,0.226315733627,1.12824251672e+16
6878,9,48,24.0,140,382,5.45714285714,0.233305938888,2.69486125385,0.401248354703,2.69113682656,0.338227365311,1.12824251672e+16
6879,10,48,24.0,130,373,5.73846153846,0.27756612315,2.59427549195,0.41535049932,3.04082774332,0.238860820307,1.12824251672e+16
6880,20,48,24.0,79,288,7.29113924051,0.441271947932,2.14183706589,0.568801469813,3.33791070409,0.522772725966,1.12824251672e+16
6881,30,48,24.0,56,240,8.57142857143,0.501659186402,1.93831168831,0.654620726722,3.97463296336,0.682427604284,1.12824251672e+16
6882,40,48,24.0,45,204,9.06666666667,0.544612703064,1.8898989899,0.70865263418,4.31534695985,0.76059275583,1.12824251672e+16
6883,50,48,24.0,38,186,9.78947368421,0.580919108502,1.79374110953,0.737078397703,3.01902290145,0.395962968187,1.12824251672e+16
6884,60,48,24.0,31,162,10.4516129032,0.590525006654,1.70752688172,0.744939419029,4.57060293958,1.03074428417,1.12824251672e+16
6885,70,48,24.0,27,138,10.2222222222,0.625700636812,1.64102564103,0.772326755063,5.53406874724,1.51135624908,1.12824251672e+16
6886,80,48,24.0,24,123,10.25,0.636757716921,1.60144927536,0.833868364249,4.96200988984,1.14373373822,1.12824251672e+16
6887,90,48,24.0,22,117,10.6363636364,0.665538249629,1.54978354978,0.787609656965,8.57108048644,2.39418586856,1.12824251672e+16
6888,100,48,24.0,20,112,11.2,0.743849980429,1.46315789474,0.84374879478,12.8500978498,4.4789159889,1.12824251672e+16
6889,120,48,24.0,16,88,11.0,0.76274975025,1.35,0.807711141381,8.40848880533,2.6192963363,1.12824251672e+16
6890,140,48,24.0,14,70,10.0,0.78043464472,1.34065934066,0.821293928125,5.91791875195,1.73874684941,1.12824251672e+16
6891,160,48,24.0,12,62,10.3333333333,0.85477994228,1.18181818182,0.729037450917,3.73976922345,0.790903249339,1.12824251672e+16
6892,180,48,24.0,11,55,10.0,0.910101010101,1.16363636364,0.637605074177,27.816416589,10.135652764,1.12824251672e+16
6893,200,48,24.0,10,46,9.2,0.907936507937,1.15555555556,0.669393785002,4.09689545465,1.03229848488,1.12824251672e+16
6894,250,48,24.0,8,33,8.25,0.964285714286,1.03571428571,0.462640092455,4.23997048843,1.14550255161,1.12824251672e+16
6895,300,48,24.0,7,25,7.14285714286,0.92380952381,1.09523809524,0.533386265024,12.2333135341,4.58598104655,1.12824251672e+16
6896,350,48,24.0,6,20,6.66666666667,1.0,1.0,0.279949419226,4.56641609439,1.45598327362,1.12824251672e+16
6897,400,48,24.0,5,15,6.0,1.0,1.0,-0.0,,,1.12824251672e+16
